Sample_ID,Label,Label_Name,Raw_Mean,Raw_Std,Processed_Mean,Processed_Std
40,5,Eyes open,0.5786516853932584,40.07180345192755,0.0,0.9999999998071748
41,2,Tumor area,11.196629213483146,25.094665485493316,3.991813122247754e-17,0.999999999533802
42,1,Seizure activity (ictal),-4.0,533.3327691944583,3.991813122247754e-17,0.9999999999857545
43,4,Eyes closed,-20.134831460674157,81.52413181180296,7.983626244495507e-17,0.9999999998877743
44,3,Healthy brain area,-27.578651685393258,22.117332528631195,3.991813122247754e-17,0.9999999996559177
45,2,Tumor area,36.58426966292135,52.1138142933037,-3.991813122247754e-17,0.9999999998047487
46,4,Eyes closed,4.803370786516854,49.49123846972322,-3.991813122247754e-17,0.9999999998036079
47,2,Tumor area,-7.382022471910112,23.092148389829863,-3.991813122247754e-17,0.9999999994827358
48,5,Eyes open,-5.803370786516854,44.13743334569494,0.0,0.9999999997666189
49,3,Healthy brain area,-7.213483146067416,53.27582918649078,4.989766402809692e-18,0.9999999998244996
50,5,Eyes open,-16.174157303370787,30.484072201688008,-1.4969299208429077e-17,0.999999999643543
51,3,Healthy brain area,-8.320224719101123,83.39127844863523,-3.991813122247754e-17,0.9999999998755623
52,1,Seizure activity (ictal),113.48876404494382,446.3151911751977,1.197543936674326e-16,0.9999999999823429
53,3,Healthy brain area,-36.325842696629216,73.8999893997193,0.0,0.999999999778925
54,3,Healthy brain area,13.606741573033707,45.862916888946664,4.2413014423882384e-17,0.9999999997804108
55,5,Eyes open,40.38202247191011,58.13535264682138,-7.983626244495507e-17,0.9999999998331776
56,3,Healthy brain area,-10.258426966292134,46.800683777269185,-1.995906561123877e-17,0.9999999997877894
57,5,Eyes open,10.713483146067416,24.956635158400083,-3.4928364819667845e-17,0.9999999995801917
58,1,Seizure activity (ictal),-27.55056179775281,132.81553578037548,0.0,0.999999999928901
59,3,Healthy brain area,-7.646067415730337,26.485389468937356,-3.991813122247754e-17,0.9999999996867133
60,3,Healthy brain area,-40.96629213483146,40.87991442145725,0.0,0.999999999746872
61,3,Healthy brain area,18.623595505617978,41.57339394013379,9.979532805619384e-18,0.9999999996874366
62,4,Eyes closed,-57.41011235955056,58.25732638488884,0.0,0.9999999998533491
63,5,Eyes open,-1.4606741573033708,25.3736376419693,1.995906561123877e-17,0.9999999996177812
64,5,Eyes open,-72.29213483146067,23.19831563393091,0.0,0.9999999996179029
65,1,Seizure activity (ictal),-19.96067415730337,157.14386746765393,3.991813122247754e-17,0.9999999999360473
66,4,Eyes closed,-4.449438202247191,53.443136058985296,7.983626244495507e-17,0.9999999998224164
67,2,Tumor area,-53.03932584269663,100.54879537434005,3.991813122247754e-17,0.9999999998855448
68,1,Seizure activity (ictal),9.97191011235955,260.5694591297739,-2.494883201404846e-17,0.9999999999600826
69,3,Healthy brain area,-17.46067415730337,88.16016529937389,0.0,0.9999999998776097
70,4,Eyes closed,-50.747191011235955,82.04772602602809,-7.484649604214538e-18,0.9999999998801512
71,3,Healthy brain area,-71.14044943820225,59.6893403599587,0.0,0.9999999998354442
72,4,Eyes closed,2.9719101123595504,52.655487221691516,-1.995906561123877e-17,0.9999999998131046
73,4,Eyes closed,-6.258426966292135,72.0274648131753,3.991813122247754e-17,0.999999999881325
74,3,Healthy brain area,23.685393258426966,21.57484777017029,2.993859841685815e-17,0.9999999994887682
75,3,Healthy brain area,-4.842696629213483,56.41965528821096,0.0,0.9999999998558605
76,4,Eyes closed,-14.634831460674157,120.80630945752328,-1.5967252488991015e-16,0.9999999999282071
77,4,Eyes closed,7.056179775280899,48.075165760858,7.983626244495507e-17,0.9999999998558111
78,4,Eyes closed,-49.325842696629216,63.57138344278177,0.0,0.9999999998419585
79,4,Eyes closed,-1.5561797752808988,31.992971331518525,-2.993859841685815e-17,0.9999999997396251
80,4,Eyes closed,-54.92134831460674,67.9531769923275,-3.991813122247754e-17,0.9999999998582175
81,1,Seizure activity (ictal),-49.741573033707866,164.70296915041865,1.995906561123877e-17,0.9999999999388474
82,1,Seizure activity (ictal),6.033707865168539,409.7709952237971,0.0,0.9999999999761695
83,2,Tumor area,-24.10674157303371,17.827036012140642,1.4345578408077867e-17,0.9999999994504731
84,2,Tumor area,64.46629213483146,172.13853673733828,-7.983626244495507e-17,0.9999999999300596
85,5,Eyes open,25.370786516853933,56.098405117122205,-3.991813122247754e-17,0.9999999998182967
86,1,Seizure activity (ictal),-40.09550561797753,182.61304604694075,0.0,0.9999999999543656
87,4,Eyes closed,51.51123595505618,42.06605810555383,1.197543936674326e-16,0.9999999997191926
88,3,Healthy brain area,-34.02247191011236,38.8863158762692,7.983626244495507e-17,0.9999999997464478
89,4,Eyes closed,-54.46067415730337,67.09393987600399,3.991813122247754e-17,0.9999999998656964
90,2,Tumor area,-4.370786516853933,30.289569540964045,-1.7464182409833923e-17,0.9999999996900426
91,4,Eyes closed,-43.09550561797753,73.4520930933934,0.0,0.9999999998735624
92,3,Healthy brain area,-18.696629213483146,83.19915250410814,-7.983626244495507e-17,0.9999999998800825
93,5,Eyes open,-8.814606741573034,36.20221624155632,-3.991813122247754e-17,0.9999999997187979
94,2,Tumor area,24.50561797752809,24.08161385251618,2.993859841685815e-17,0.9999999995315257
95,3,Healthy brain area,-8.359550561797754,34.13316525879957,3.991813122247754e-17,0.9999999996935233
96,4,Eyes closed,-41.60112359550562,90.79618736041162,5.98771968337163e-17,0.9999999998926018
97,3,Healthy brain area,-33.96629213483146,51.3869325929065,-3.991813122247754e-17,0.9999999998394813
98,5,Eyes open,8.634831460674157,44.45495536419161,5.4887430430906614e-17,0.9999999997788328
99,4,Eyes closed,-10.52247191011236,54.015728572476945,0.0,0.9999999998172284
100,1,Seizure activity (ictal),-25.264044943820224,515.3059121427352,-4.989766402809692e-17,0.9999999999813797
101,4,Eyes closed,49.19662921348315,34.209870937153134,0.0,0.9999999996797422
102,4,Eyes closed,8.196629213483146,64.66665248560481,-1.995906561123877e-17,0.9999999998467153
103,2,Tumor area,-51.2752808988764,174.501432839743,-1.995906561123877e-17,0.999999999932105
104,5,Eyes open,11.724719101123595,43.506393126742005,1.995906561123877e-17,0.999999999705161
105,1,Seizure activity (ictal),20.8876404494382,238.74971325130127,0.0,0.9999999999545346
106,3,Healthy brain area,-65.09550561797752,13.582741942514211,1.995906561123877e-17,0.9999999992621962
107,4,Eyes closed,-41.51685393258427,49.50079158589637,0.0,0.9999999997987223
108,3,Healthy brain area,32.949438202247194,114.26390075845613,-1.995906561123877e-17,0.9999999998994372
109,3,Healthy brain area,13.898876404494382,41.77401615482794,0.0,0.9999999997464998
110,3,Healthy brain area,29.89325842696629,60.56740009733944,1.995906561123877e-17,0.9999999998427225
111,4,Eyes closed,-84.08988764044943,40.422248976855876,1.995906561123877e-17,0.9999999997422626
112,2,Tumor area,-8.224719101123595,22.50231089705261,-7.983626244495507e-17,0.99999999964028
113,1,Seizure activity (ictal),14.348314606741573,158.76982145554177,0.0,0.9999999999433312
114,4,Eyes closed,11.685393258426966,62.16127908999118,0.0,0.9999999998488187
115,2,Tumor area,-9.320224719101123,21.45792161299648,3.991813122247754e-17,0.9999999995951004
116,2,Tumor area,-2.162921348314607,43.58333585786467,-3.991813122247754e-17,0.9999999997693713
117,2,Tumor area,18.45505617977528,38.75072601345526,1.995906561123877e-17,0.9999999997684421
118,2,Tumor area,-10.224719101123595,27.756061311501625,4.2413014423882384e-17,0.99999999966414
119,2,Tumor area,-4.786516853932584,39.47164304562994,-7.983626244495507e-17,0.9999999997531785
120,3,Healthy brain area,33.04494382022472,44.982371106802525,3.991813122247754e-17,0.9999999997994912
121,3,Healthy brain area,26.353932584269664,27.02565388072689,-1.995906561123877e-17,0.9999999996458129
122,4,Eyes closed,9.629213483146067,54.610033654868644,1.995906561123877e-17,0.999999999849382
123,1,Seizure activity (ictal),10.47752808988764,161.9317447088478,3.991813122247754e-17,0.9999999999543683
124,2,Tumor area,-5.275280898876405,104.78349833727398,-1.4969299208429077e-17,0.9999999998587595
125,2,Tumor area,9.707865168539326,45.405588491164956,0.0,0.9999999997414886
126,5,Eyes open,-1.8202247191011236,30.68490160431275,-3.991813122247754e-17,0.999999999676218
127,5,Eyes open,-23.084269662921347,47.78002826360719,-7.983626244495507e-17,0.9999999998274738
128,2,Tumor area,0.5674157303370787,33.04811703242661,2.993859841685815e-17,0.9999999994957061
129,3,Healthy brain area,10.42134831460674,79.15755157415971,3.991813122247754e-17,0.9999999998697539
130,2,Tumor area,-9.47191011235955,74.26086571842768,0.0,0.9999999998445819
131,1,Seizure activity (ictal),24.39325842696629,483.2177985685416,2.993859841685815e-17,0.9999999999806357
132,3,Healthy brain area,-19.865168539325843,39.465300079498356,-7.983626244495507e-17,0.9999999998288304
133,5,Eyes open,7.02808988764045,48.84766848659401,0.0,0.999999999802088
134,3,Healthy brain area,18.584269662921347,58.99148843360943,3.991813122247754e-17,0.9999999998235581
135,1,Seizure activity (ictal),-16.146067415730336,399.45021347638874,4.989766402809692e-18,0.9999999999756939
136,2,Tumor area,-20.780898876404493,314.23644263887996,7.983626244495507e-17,0.9999999999732865
137,3,Healthy brain area,-13.752808988764045,33.88970242288694,-3.991813122247754e-17,0.9999999997232155
138,3,Healthy brain area,-73.70786516853933,13.669618775407255,2.494883201404846e-17,0.999999999271782
139,3,Healthy brain area,-12.617977528089888,21.199165564444005,0.0,0.9999999995337444
140,3,Healthy brain area,-9.51123595505618,51.80432487737394,1.4969299208429077e-17,0.9999999998034977
141,1,Seizure activity (ictal),-24.60112359550562,92.99023386486965,-3.991813122247754e-17,0.9999999999025403
142,5,Eyes open,-73.28089887640449,18.893544919931237,-9.979532805619384e-18,0.9999999994339753
143,3,Healthy brain area,-12.308988764044944,48.62676042380862,-1.995906561123877e-17,0.9999999997390592
144,1,Seizure activity (ictal),44.89325842696629,597.5448033219126,0.0,0.9999999999852014
145,3,Healthy brain area,-0.48314606741573035,19.39339187788526,9.979532805619384e-18,0.9999999994981611
146,3,Healthy brain area,23.39887640449438,55.76277400766274,3.991813122247754e-17,0.9999999996865956
147,3,Healthy brain area,30.230337078651687,16.607084615818025,1.995906561123877e-17,0.9999999994689495
148,2,Tumor area,-15.646067415730338,70.2435051276961,5.98771968337163e-17,0.9999999998115827
149,1,Seizure activity (ictal),-4.938202247191011,576.0398429582973,-1.995906561123877e-17,0.999999999983983
150,5,Eyes open,-65.42134831460675,24.720164047627158,-2.993859841685815e-17,0.9999999995837068
151,3,Healthy brain area,-43.764044943820224,29.710975716399012,7.983626244495507e-17,0.9999999996745516
152,5,Eyes open,-8.235955056179776,31.990350536664245,3.991813122247754e-17,0.9999999996308029
153,3,Healthy brain area,11.02247191011236,72.11530678393697,-7.983626244495507e-17,0.9999999998696107
154,2,Tumor area,-11.460674157303371,57.66379819277795,9.979532805619384e-18,0.9999999997320222
155,2,Tumor area,-21.702247191011235,34.873545163253816,3.4928364819667845e-17,0.9999999997851144
156,1,Seizure activity (ictal),-28.741573033707866,282.46968727057964,2.993859841685815e-17,0.999999999964327
157,4,Eyes closed,7.415730337078652,28.334601465292305,-7.983626244495507e-17,0.9999999996823048
158,4,Eyes closed,13.241573033707866,49.41049178716157,-1.995906561123877e-17,0.9999999997964804
159,1,Seizure activity (ictal),-11.404494382022472,118.43119835518625,1.403371800790226e-17,0.9999999999172093
160,1,Seizure activity (ictal),-45.325842696629216,186.19835233107386,-1.7464182409833923e-17,0.9999999999453457
161,5,Eyes open,7.966292134831461,22.359900623988857,9.979532805619384e-18,0.9999999995272034
162,4,Eyes closed,-10.157303370786517,56.71254124354881,1.995906561123877e-17,0.9999999997849878
163,4,Eyes closed,0.2640449438202247,84.42504121194392,1.2786276407199837e-17,0.9999999998779425
164,1,Seizure activity (ictal),-45.674157303370784,293.92769405443073,-3.991813122247754e-17,0.9999999999714283
165,1,Seizure activity (ictal),15.629213483146067,114.79423526442078,7.983626244495507e-17,0.9999999999014404
166,5,Eyes open,8.089887640449438,32.58201077020987,-5.98771968337163e-17,0.9999999996865248
167,4,Eyes closed,-9.646067415730338,49.06809658538131,-1.4969299208429077e-17,0.9999999998231096
168,5,Eyes open,-9.786516853932584,31.193478110523976,1.197543936674326e-16,0.9999999997401138
169,1,Seizure activity (ictal),-37.78651685393258,285.5640769869274,-1.1226974406321807e-17,0.999999999964944
170,4,Eyes closed,0.05056179775280899,104.15671384510087,9.979532805619384e-18,0.9999999999051123
171,1,Seizure activity (ictal),-44.11797752808989,97.08222283927797,0.0,0.9999999999044208
172,5,Eyes open,-12.764044943820224,28.47668964787429,0.0,0.9999999996373783
173,5,Eyes open,63.39325842696629,52.964609336722596,5.98771968337163e-17,0.9999999997602553
174,1,Seizure activity (ictal),-43.247191011235955,286.17329082175024,0.0,0.9999999999680146
175,5,Eyes open,-8.219101123595506,36.80257494778764,-3.991813122247754e-17,0.9999999997568398
176,1,Seizure activity (ictal),21.49438202247191,112.23246577052788,0.0,0.9999999999248775
177,2,Tumor area,55.859550561797754,73.20985262344352,-1.995906561123877e-17,0.9999999998438199
178,1,Seizure activity (ictal),19.04494382022472,356.02467753480363,-3.991813122247754e-17,0.9999999999730672
179,1,Seizure activity (ictal),-147.12359550561797,185.56626486712304,3.991813122247754e-17,0.9999999999506767
180,3,Healthy brain area,-16.84269662921348,41.781507354009314,0.0,0.9999999997741097
181,4,Eyes closed,-31.4438202247191,44.89950940663433,0.0,0.9999999997398746
182,5,Eyes open,-59.831460674157306,33.69584242518408,-1.995906561123877e-17,0.9999999996680816
183,1,Seizure activity (ictal),42.657303370786515,468.4513338885286,-3.4928364819667845e-17,0.9999999999800233
184,5,Eyes open,-22.325842696629213,45.00830766782198,9.979532805619384e-18,0.999999999772236
185,2,Tumor area,20.90449438202247,29.39916841334183,3.991813122247754e-17,0.9999999997070416
186,5,Eyes open,-77.16292134831461,22.0166274347493,5.3639988830204194e-17,0.999999999538435
187,2,Tumor area,-18.382022471910112,64.11786997274778,-9.979532805619384e-18,0.9999999998434029
188,3,Healthy brain area,-11.589887640449438,43.76822649536046,-7.983626244495507e-17,0.9999999997399951
189,4,Eyes closed,-4.073033707865169,31.86524034872497,-3.991813122247754e-17,0.9999999996790061
190,1,Seizure activity (ictal),-55.2752808988764,147.3956212519454,-5.98771968337163e-17,0.9999999999334628
191,5,Eyes open,21.730337078651687,49.21262376757233,7.983626244495507e-17,0.9999999997689344
192,4,Eyes closed,0.7134831460674157,69.02541412938326,1.995906561123877e-17,0.9999999998537599
193,5,Eyes open,10.764044943820224,52.39661247989956,0.0,0.9999999997097039
194,5,Eyes open,-15.073033707865168,31.94834758275499,-1.4969299208429077e-17,0.9999999996947367
195,2,Tumor area,-21.415730337078653,244.03834700459734,-2.993859841685815e-17,0.9999999999523493
196,3,Healthy brain area,-5.292134831460674,30.651246743047317,0.0,0.9999999996573974
197,3,Healthy brain area,3.3876404494382024,47.06833741027351,1.995906561123877e-17,0.9999999997399979
198,4,Eyes closed,-12.820224719101123,64.84069706176145,1.995906561123877e-17,0.9999999998473718
199,3,Healthy brain area,23.331460674157302,44.26994845342242,1.995906561123877e-17,0.9999999997591975
200,1,Seizure activity (ictal),-2.808988764044944,573.8470585973018,-4.989766402809692e-18,0.9999999999826014
201,2,Tumor area,-7.943820224719101,77.01829048058619,-1.995906561123877e-17,0.999999999892254
202,4,Eyes closed,6.938202247191011,51.8869947672976,9.979532805619384e-18,0.9999999997959456
203,1,Seizure activity (ictal),-26.129213483146067,288.86535127814193,2.993859841685815e-17,0.9999999999665374
204,4,Eyes closed,-20.93820224719101,83.54035290241609,3.991813122247754e-17,0.9999999998895361
205,2,Tumor area,-24.04494382022472,29.737015904163695,0.0,0.9999999996237309
206,5,Eyes open,-18.921348314606742,36.707536720878345,3.991813122247754e-17,0.9999999997022133
207,5,Eyes open,20.49438202247191,42.41584492878338,0.0,0.9999999997046553
208,1,Seizure activity (ictal),16.685393258426966,511.55114620133685,1.995906561123877e-17,0.9999999999808793
209,5,Eyes open,1.1573033707865168,38.20006437914585,3.991813122247754e-17,0.999999999746762
210,1,Seizure activity (ictal),46.60112359550562,168.81834329374695,0.0,0.9999999999470406
211,3,Healthy brain area,27.252808988764045,39.5295099265211,-7.983626244495507e-17,0.9999999997603141
212,2,Tumor area,-1.8932584269662922,37.37307899013511,1.197543936674326e-16,0.9999999997053748
213,4,Eyes closed,65.00561797752809,35.376863065405345,-2.993859841685815e-17,0.9999999997237586
214,4,Eyes closed,-52.7752808988764,45.06181841485849,3.991813122247754e-17,0.9999999997956089
215,5,Eyes open,22.837078651685392,41.69891244781922,-3.991813122247754e-17,0.9999999997234189
216,2,Tumor area,-12.51123595505618,31.962449661439525,-7.983626244495507e-17,0.9999999996940019
217,3,Healthy brain area,-0.7359550561797753,34.43513605134129,3.991813122247754e-17,0.9999999995498385
218,4,Eyes closed,-6.404494382022472,37.39981947355445,9.979532805619384e-18,0.9999999997192176
219,1,Seizure activity (ictal),-48.7752808988764,295.509073333923,3.991813122247754e-17,0.999999999973303
220,4,Eyes closed,-80.52808988764045,26.338372863856183,1.995906561123877e-17,0.9999999996535565
221,1,Seizure activity (ictal),-0.449438202247191,227.89301211663886,9.979532805619384e-18,0.999999999960498
222,1,Seizure activity (ictal),15.348314606741573,164.71163778177595,-1.995906561123877e-17,0.9999999999397227
223,1,Seizure activity (ictal),-14.213483146067416,306.5127330936544,-3.991813122247754e-17,0.9999999999748498
224,3,Healthy brain area,-65.87078651685393,15.095208721567362,-9.979532805619384e-18,0.9999999994303969
225,5,Eyes open,-10.882022471910112,61.08543117247831,0.0,0.9999999998368444
226,3,Healthy brain area,14.859550561797754,59.42087027734537,-1.197543936674326e-16,0.9999999998633271
227,1,Seizure activity (ictal),31.410112359550563,178.97989752473572,0.0,0.999999999950975
228,3,Healthy brain area,44.19662921348315,42.521912261158526,7.983626244495507e-17,0.9999999997478677
229,5,Eyes open,-35.174157303370784,38.10597295505863,-3.991813122247754e-17,0.9999999997418695
230,1,Seizure activity (ictal),33.337078651685395,633.8048018336724,1.995906561123877e-17,0.9999999999853805
231,2,Tumor area,41.38202247191011,57.659209116234045,-3.991813122247754e-17,0.9999999998570633
232,4,Eyes closed,-48.79775280898876,42.0441661239998,9.979532805619384e-18,0.9999999997685497
233,3,Healthy brain area,10.02247191011236,41.24494590163728,5.98771968337163e-17,0.9999999997792439
234,2,Tumor area,-8.359550561797754,22.189048412695094,2.993859841685815e-17,0.999999999322068
235,2,Tumor area,32.353932584269664,33.32093702291913,3.4928364819667845e-17,0.9999999995012423
236,2,Tumor area,-11.01685393258427,25.096101742831088,0.0,0.9999999995327352
237,2,Tumor area,-11.03370786516854,37.9336942033683,-1.197543936674326e-16,0.9999999997408441
238,3,Healthy brain area,-3.550561797752809,32.452042831754774,3.991813122247754e-17,0.999999999696941
239,2,Tumor area,-26.365168539325843,46.45205720126959,-1.995906561123877e-17,0.9999999997531527
240,4,Eyes closed,-20.51123595505618,40.08785839387341,0.0,0.9999999997441202
241,4,Eyes closed,3.792134831460674,47.09667972914769,1.247441600702423e-18,0.9999999997752338
242,4,Eyes closed,1.6292134831460674,32.67936916533599,1.0603253605970596e-17,0.99999999969372
243,5,Eyes open,0.2752808988764045,58.58718228667327,-1.4969299208429077e-17,0.9999999997983002
244,1,Seizure activity (ictal),-43.12359550561798,112.22838073879582,1.995906561123877e-17,0.9999999999217173
245,1,Seizure activity (ictal),-45.168539325842694,123.3250693009785,1.995906561123877e-17,0.9999999999202002
246,5,Eyes open,-54.12921348314607,45.02521316695464,2.993859841685815e-17,0.9999999997700033
247,5,Eyes open,-61.29775280898876,35.449696841948985,1.995906561123877e-17,0.9999999997611397
248,1,Seizure activity (ictal),140.19662921348313,509.85450732569115,-3.991813122247754e-17,0.9999999999791556
249,3,Healthy brain area,-37.48314606741573,35.44028443577699,-2.993859841685815e-17,0.999999999706623
250,2,Tumor area,-11.42134831460674,22.267449776082625,1.995906561123877e-17,0.9999999995765178
251,2,Tumor area,-91.66292134831461,240.08909600069725,3.991813122247754e-17,0.9999999999543698
252,3,Healthy brain area,-4.337078651685394,26.385194955012906,1.995906561123877e-17,0.9999999993407475
253,2,Tumor area,-28.235955056179776,77.1269233325144,0.0,0.9999999998418306
254,2,Tumor area,-21.191011235955056,51.26542002157631,-1.995906561123877e-17,0.9999999997712667
255,3,Healthy brain area,17.730337078651687,43.64817564303266,4.989766402809692e-17,0.9999999997256549
256,4,Eyes closed,21.213483146067414,39.933644937321375,4.490789762528723e-17,0.9999999997592146
257,1,Seizure activity (ictal),-2.157303370786517,160.11069898606664,0.0,0.9999999999434789
258,4,Eyes closed,-59.050561797752806,58.362223474588994,-7.983626244495507e-17,0.9999999998306722
259,4,Eyes closed,-4.533707865168539,105.37163493108326,1.4969299208429077e-17,0.9999999999121667
260,5,Eyes open,7.50561797752809,55.744223985666636,0.0,0.999999999732182
261,3,Healthy brain area,0.7921348314606742,19.110163921469013,-7.484649604214538e-18,0.9999999994788225
262,3,Healthy brain area,56.08426966292135,118.6157457752339,0.0,0.999999999905143
263,3,Healthy brain area,-10.02808988764045,38.30355247632427,-7.983626244495507e-17,0.9999999997574995
264,1,Seizure activity (ictal),-25.859550561797754,570.7598989911846,-3.991813122247754e-17,0.999999999983875
265,5,Eyes open,20.286516853932586,44.08905617479861,-3.991813122247754e-17,0.9999999997691761
266,4,Eyes closed,60.46067415730337,33.13762794863817,-7.983626244495507e-17,0.9999999997323628
267,4,Eyes closed,-23.03370786516854,44.090420228374526,3.991813122247754e-17,0.9999999998072455
268,4,Eyes closed,-10.752808988764045,34.43452699563264,5.98771968337163e-17,0.9999999997195408
269,3,Healthy brain area,-34.41573033707865,46.31045917458592,1.4969299208429077e-17,0.999999999768449
270,5,Eyes open,6.522471910112359,38.02692793037908,0.0,0.9999999997477224
271,1,Seizure activity (ictal),10.207865168539326,214.61181717922844,0.0,0.9999999999510848
272,5,Eyes open,13.48314606741573,32.032326494715576,0.0,0.9999999997500805
273,5,Eyes open,11.825842696629213,51.613929894179954,5.98771968337163e-17,0.9999999997600945
274,1,Seizure activity (ictal),-9.48314606741573,93.2471179010045,-1.995906561123877e-17,0.9999999998874128
275,1,Seizure activity (ictal),-41.51123595505618,324.8555986682589,0.0,0.999999999975644
276,2,Tumor area,-83.7247191011236,186.0211947456096,-1.995906561123877e-17,0.9999999999461221
277,4,Eyes closed,-10.98876404494382,33.563789470811464,-1.995906561123877e-17,0.999999999700636
278,5,Eyes open,4.792134831460674,30.685731137492795,3.991813122247754e-17,0.9999999996415311
279,5,Eyes open,-15.808988764044944,43.92879233039096,0.0,0.9999999997545612
280,1,Seizure activity (ictal),-13.415730337078651,126.13679118177672,2.993859841685815e-17,0.9999999999237947
281,4,Eyes closed,-68.56179775280899,93.44877285085066,-1.995906561123877e-17,0.999999999890322
282,5,Eyes open,29.353932584269664,43.10065969979175,0.0,0.9999999997066746
283,3,Healthy brain area,-10.573033707865168,80.82299812323271,0.0,0.9999999997934987
284,4,Eyes closed,-80.1067415730337,50.06776149447913,4.989766402809692e-17,0.9999999997961548
285,4,Eyes closed,16.99438202247191,37.344057360224284,-3.991813122247754e-17,0.9999999997543056
286,3,Healthy brain area,-16.769662921348313,64.98874389054345,0.0,0.999999999855678
287,5,Eyes open,-12.168539325842696,28.69041885057601,3.991813122247754e-17,0.9999999996441375
288,1,Seizure activity (ictal),-8.331460674157304,97.28018851565672,1.197543936674326e-16,0.9999999999112047
289,5,Eyes open,-77.24157303370787,20.050864023461997,9.979532805619384e-17,0.9999999995375748
290,3,Healthy brain area,-7.353932584269663,78.02940609072877,-3.991813122247754e-17,0.9999999998761019
291,5,Eyes open,15.47752808988764,58.546649512765114,3.991813122247754e-17,0.9999999998354143
292,5,Eyes open,62.57303370786517,55.112324044474235,0.0,0.9999999998391373
293,5,Eyes open,8.9438202247191,42.140577885299656,-7.983626244495507e-17,0.9999999997613687
294,5,Eyes open,14.140449438202246,46.1031750085113,5.98771968337163e-17,0.9999999997933684
